customer_id,event_month,event_seq,Monthly_GB_Download,Monthly_Long_Distance_Charges,Revenue,Extra_Data_Charges,Refunds
C00027,2025-11-13,13,29.2164,38.4423,73.554,0.3095,0.1991
C00027,2025-11-14,14,30.1347,39.9144,74.8103,0.7896,0.338
C00027,2025-11-15,15,31.5509,41.3237,76.9961,0.7551,0.1505
C00027,2025-11-16,16,31.8457,42.2306,77.7615,0.9792,0.0507
C00027,2025-11-17,17,31.4721,41.2357,76.8748,0.8348,0.121
C00027,2025-11-18,18,30.2828,40.4705,73.7764,0.6773,0.0688
C00027,2025-11-19,19,29.3814,37.3786,72.3254,0.4064,0.3236
C00027,2025-11-20,20,30.237,37.8972,75.0128,0.5502,0.051
C00027,2025-11-21,21,31.1754,41.6954,75.2087,0.6501,0.2686
C00027,2025-11-22,22,32.9566,41.9263,76.3073,0.7594,0.2139
C00027,2025-11-23,23,32.847,44.0333,78.7482,0.7739,0.2157
C00027,2025-11-24,24,32.5794,41.1733,75.6431,0.64,0.3546
C00027,2025-11-25,25,31.7316,40.2917,76.0563,0.6759,0.166
C00027,2025-11-26,26,30.745,39.6393,74.097,0.2785,0.117
C00027,2025-11-27,27,31.6671,38.8149,76.048,0.4872,0.218
C00027,2025-11-28,28,32.9337,41.9211,76.9218,0.6999,0.0619
C00027,2025-11-29,29,33.9575,43.6485,79.5402,0.6806,0.0405
C00027,2025-11-30,30,34.1476,44.7746,77.9718,0.7233,0.1154
C00027,2025-12-01,31,33.3871,43.5893,77.5651,0.6498,0.2054
C00027,2025-12-02,32,32.4407,40.6721,77.0226,0.4205,0.0531
C00027,2025-12-03,33,31.3506,39.4201,76.2044,0.5332,0.2597
C00027,2025-12-04,34,31.1623,40.0782,75.9299,0.3125,0.223
C00027,2025-12-05,35,32.766,40.2784,76.7809,0.5843,0.1897
C00027,2025-12-06,36,33.4453,43.9183,76.9202,0.6776,0.0974
C00027,2025-12-07,37,33.4685,44.189,78.5209,0.9638,0.204
C00027,2025-12-08,38,32.759,42.0372,77.6911,0.5865,0.1812
C00027,2025-12-09,39,30.8114,40.4872,76.3132,0.5272,0.1291
C00027,2025-12-10,40,30.0664,39.1052,75.0089,0.4507,0.2873
C00027,2025-12-11,41,30.2397,39.1952,72.807,,0.0978
C00027,2025-12-12,42,31.863,39.6469,74.7205,,0.0656
C00027,2025-12-13,43,32.3545,42.5785,77.6799,,0.2911
C00027,2025-12-14,44,33.2512,41.5512,76.1103,,0.1997
C00027,2025-12-15,45,31.7726,40.4596,75.4928,,0.2537
C00028,2025-11-01,1,16.3954,47.5041,80.7657,0.9759,0.3854
C00028,2025-11-02,2,16.1684,46.9552,78.7674,1.249,0.3996
C00028,2025-11-03,3,15.9312,45.6295,77.8479,1.0057,0.325
C00028,2025-11-04,4,13.8156,44.025,75.9012,0.8427,0.0749
C00028,2025-11-05,5,12.8104,41.8291,75.2268,0.8401,0.258
C00028,2025-11-06,6,13.6634,41.9352,75.2217,0.7395,0.3177
C00028,2025-11-07,7,14.2189,44.6698,77.142,1.0748,0.1333
C00028,2025-11-08,8,15.3062,45.8602,77.7945,0.9839,0.1095
C00028,2025-11-09,9,16.0329,45.598,77.6733,0.9934,0.3368
C00028,2025-11-10,10,14.7785,45.1736,76.2681,0.9436,0.1105
C00028,2025-11-11,11,12.8938,43.1545,75.2212,0.986,0.2254
C00028,2025-11-12,12,12.1805,41.1307,75.5887,0.5835,0.0944
C00028,2025-11-13,13,12.6888,41.9088,75.3752,0.6225,0.4196
C00028,2025-11-14,14,13.6022,42.8467,76.1426,0.9671,0.0998
C00028,2025-11-15,15,14.555,45.2796,78.059,0.9386,0.3939
C00028,2025-11-16,16,15.6696,45.0,79.555,1.0664,0.2782
C00028,2025-11-17,17,14.9086,43.9285,78.2422,1.0865,0.1675
C00028,2025-11-18,18,13.3998,43.016,75.154,0.9188,0.2953
C00028,2025-11-19,19,12.4131,41.6361,75.2325,0.6611,0.2396
C00028,2025-11-20,20,12.8001,42.8414,74.427,0.6482,0.244
C00028,2025-11-21,21,14.5724,43.3798,76.127,0.749,0.0939
C00028,2025-11-22,22,16.0872,47.1636,78.6579,1.1465,0.1235
C00028,2025-11-23,23,16.5687,45.8274,78.4256,1.2151,0.3387
C00028,2025-11-24,24,16.0758,44.9585,79.2902,1.0019,0.1616
C00028,2025-11-25,25,14.49,44.5433,77.5562,0.9775,0.0811
C00028,2025-11-26,26,13.8897,43.5389,76.2858,0.6288,0.2017
C00028,2025-11-27,27,14.3859,42.1404,77.3191,0.8677,0.1761
C00028,2025-11-28,28,15.9876,45.0207,77.7655,0.9877,0.2406
C00028,2025-11-29,29,16.7947,47.268,80.8217,1.1487,0.2703
C00028,2025-11-30,30,17.4882,48.1219,80.8111,1.0854,0.2431
C00028,2025-12-01,31,17.0833,46.3399,79.3561,1.1775,0.1822
C00028,2025-12-02,32,14.8233,43.0408,79.0199,0.7601,0.3297
C00028,2025-12-03,33,13.8974,43.5849,76.5171,0.5506,0.1908
C00028,2025-12-04,34,14.4129,42.743,77.654,0.6471,0.2968
C00028,2025-12-05,35,15.7583,45.6529,77.3134,0.8398,0.1882
C00028,2025-12-06,36,16.3568,46.032,79.7239,1.2128,0.2688
C00028,2025-12-07,37,17.3102,46.2021,80.552,1.1562,0.415
C00028,2025-12-08,38,15.8201,45.0834,78.9765,1.1165,0.105
C00028,2025-12-09,39,14.5503,42.8249,76.9355,0.9099,0.1888
C00028,2025-12-10,40,13.4935,41.507,75.5384,0.6944,0.3666
C00028,2025-12-11,41,13.8403,42.8822,76.0268,,0.0866
C00028,2025-12-12,42,15.1885,43.6181,76.5186,,0.1022
C00028,2025-12-13,43,16.2435,44.6671,78.2277,,0.3504
C00028,2025-12-14,44,16.1973,45.3191,79.8362,,0.1756
C00028,2025-12-15,45,15.6429,44.5503,78.0962,,0.2108
C00029,2025-11-01,1,18.3787,26.38,82.1271,1.247,0.0
C00029,2025-11-02,2,18.7351,27.6798,81.9284,1.3011,0.2567
C00029,2025-11-03,3,17.8453,25.4923,81.8224,1.2972,0.135
C00029,2025-11-04,4,16.3902,23.3247,79.0088,1.1402,0.1028
C00029,2025-11-05,5,15.043,21.3327,76.659,1.0422,0.0251
C00029,2025-11-06,6,15.279,22.0191,78.747,0.8612,0.0
C00029,2025-11-07,7,16.3603,24.7853,79.5199,1.1023,0.1304
C00029,2025-11-08,8,17.4521,24.8749,79.5319,1.2704,0.2095
C00029,2025-11-09,9,17.6645,26.1576,80.3856,1.4574,0.0
C00029,2025-11-10,10,16.3876,23.8481,78.6779,1.3947,0.1505
C00029,2025-11-11,11,14.897,23.3092,78.8462,1.0894,0.0
C00029,2025-11-12,12,14.5556,20.276,76.6782,1.1077,0.2352
C00029,2025-11-13,13,14.3982,21.2619,77.1144,0.8705,0.2501
C00029,2025-11-14,14,15.9115,22.5245,77.0294,1.2744,0.2465
C00029,2025-11-15,15,16.9957,25.822,80.8646,1.5174,0.0081
C00029,2025-11-16,16,17.6857,24.9814,78.9668,1.5149,0.0353
C00029,2025-11-17,17,16.6429,24.1163,79.7909,1.1904,0.068
C00029,2025-11-18,18,14.9875,21.7211,78.9055,1.0728,0.009
C00029,2025-11-19,19,14.6834,21.2681,76.3928,1.1371,0.0308
C00029,2025-11-20,20,15.0305,22.2538,78.6218,1.1546,0.2479
C00029,2025-11-21,21,16.4336,24.2582,79.9479,1.0176,0.2584
C00029,2025-11-22,22,18.1221,26.4763,81.2407,1.5207,0.1617
C00029,2025-11-23,23,18.8189,25.7428,81.559,1.3358,0.2555
C00029,2025-11-24,24,17.7889,25.9012,79.578,1.4176,0.2202
C00029,2025-11-25,25,16.6304,24.2536,78.926,1.2666,0.0094
C00029,2025-11-26,26,15.6836,22.936,77.671,0.8713,0.2316
C00029,2025-11-27,27,16.8965,23.0571,80.0229,1.114,0.0622
C00029,2025-11-28,28,17.4827,25.4457,81.4939,1.3486,0.0849
C00029,2025-11-29,29,19.1679,27.2335,82.7821,1.4976,0.2071
C00029,2025-11-30,30,19.9018,27.379,82.6101,1.3512,0.1307
C00029,2025-12-01,31,19.0416,26.2058,81.4375,1.1153,0.0
C00029,2025-12-02,32,17.4754,23.9279,80.6914,0.9635,0.0602
C00029,2025-12-03,33,16.5387,21.9142,77.5918,0.8523,0.1007
C00029,2025-12-04,34,17.064,23.3975,79.7394,1.1429,0.16
C00029,2025-12-05,35,18.0384,23.9527,80.2694,1.2747,0.0112
C00029,2025-12-06,36,19.0578,26.7334,82.4721,1.2535,0.0651
C00029,2025-12-07,37,18.7627,27.1436,83.0487,1.5428,0.0
C00029,2025-12-08,38,18.4334,25.8556,80.9853,1.331,0.2374
C00029,2025-12-09,39,16.9194,22.1219,79.2912,0.9753,0.0604
C00029,2025-12-10,40,15.4261,20.88,76.367,0.928,0.2515
C00029,2025-12-11,41,15.3375,22.2143,77.5449,,0.0788
C00029,2025-12-12,42,16.9981,22.5944,79.6841,,0.2217
C00029,2025-12-13,43,18.2876,24.6922,80.4683,,0.2197
C00029,2025-12-14,44,18.4096,26.6471,80.2007,,0.0664
C00029,2025-12-15,45,17.3869,23.519,79.1969,,0.1362
C00030,2025-11-01,1,20.7329,29.5961,83.7054,1.6269,0.0
C00030,2025-11-02,2,20.322,29.893,84.0537,1.7518,0.2197
C00030,2025-11-03,3,19.9149,29.4837,81.7157,1.4198,0.0
C00030,2025-11-04,4,18.0976,26.2871,81.7667,1.5534,0.2988
C00030,2025-11-05,5,17.6856,25.7238,80.1327,1.0919,0.0588
C00030,2025-11-06,6,17.5449,25.3836,79.3276,1.2515,0.3088
C00030,2025-11-07,7,18.5927,27.6502,80.2398,1.4713,0.2956
C00030,2025-11-08,8,19.977,28.3153,81.683,1.653,0.0196
C00030,2025-11-09,9,19.4519,28.4232,81.3225,1.8183,0.2622
C00030,2025-11-10,10,19.0173,28.9857,80.5466,1.7012,0.1845
C00030,2025-11-11,11,17.524,25.4139,78.824,1.5159,0.0804
C00030,2025-11-12,12,16.7771,25.1714,77.2173,1.3826,0.2001
C00030,2025-11-13,13,16.8503,23.9794,77.4898,1.2007,0.0
C00030,2025-11-14,14,17.5939,27.1684,79.738,1.6483,0.2945
C00030,2025-11-15,15,18.6626,28.1826,81.9908,1.6367,0.1425
C00030,2025-11-16,16,19.7508,29.7648,80.7706,1.5382,0.2739
C00030,2025-11-17,17,18.3796,27.0287,80.9199,1.4837,0.2818
C00030,2025-11-18,18,17.4848,26.0196,80.7103,1.3839,0.1698
C00030,2025-11-19,19,16.6277,23.7583,79.2947,1.3192,0.2806
C00030,2025-11-20,20,16.7724,25.6507,79.6303,1.2599,0.1766
C00030,2025-11-21,21,19.063,27.925,79.8787,1.3192,0.2607
C00030,2025-11-22,22,20.2704,29.024,83.8611,1.6759,0.0
C00030,2025-11-23,23,21.0818,30.0591,84.4739,1.6215,0.226
C00030,2025-11-24,24,20.2232,29.6205,82.6299,1.4615,0.0
C00030,2025-11-25,25,18.9601,26.363,79.7811,1.22,0.3032
C00030,2025-11-26,26,18.0456,25.4035,79.3101,1.4229,0.2729
C00030,2025-11-27,27,18.2525,26.9433,79.8167,1.3986,0.0697
C00030,2025-11-28,28,20.2295,28.3784,81.3266,1.4667,0.1213
C00030,2025-11-29,29,21.622,29.4651,84.4913,1.5093,0.2029
C00030,2025-11-30,30,22.0087,30.3702,84.3633,1.8232,0.1368
C00030,2025-12-01,31,20.9163,28.9134,84.0865,1.6774,0.1849
C00030,2025-12-02,32,19.3887,26.8788,80.3897,1.3176,0.1322
C00030,2025-12-03,33,18.275,26.1337,79.5958,1.2538,0.1903
C00030,2025-12-04,34,18.7635,25.6097,80.6272,1.4446,0.1372
C00030,2025-12-05,35,19.5587,26.9311,83.2581,1.593,0.1531
C00030,2025-12-06,36,20.805,28.4195,82.2477,1.4782,0.0077
C00030,2025-12-07,37,21.0814,28.8234,84.0537,1.7091,0.0587
C00030,2025-12-08,38,19.9095,27.4047,82.383,1.4265,0.2016
C00030,2025-12-09,39,18.3043,25.4866,80.228,1.2245,0.2769
C00030,2025-12-10,40,17.408,24.9995,79.1916,1.3168,0.1883
C00030,2025-12-11,41,17.5704,26.1602,80.5662,,0.0348
C00030,2025-12-12,42,19.1642,27.0626,81.9266,,0.157
C00030,2025-12-13,43,19.689,27.7154,81.3654,,0.2121
C00030,2025-12-14,44,20.7515,29.9824,82.8937,,0.1865
C00030,2025-12-15,45,19.9957,27.3915,82.071,,0.1082
C00031,2025-11-01,1,22.2887,32.4581,83.6283,0.3823,0.0256
C00031,2025-11-02,2,23.1755,34.4716,84.4991,0.618,0.2474
C00031,2025-11-03,3,21.7695,32.6416,85.0103,0.3342,0.1253
C00031,2025-11-04,4,20.3151,30.2132,81.0848,0.1343,0.0733
C00031,2025-11-05,5,19.5475,29.9282,81.1578,0.265,0.2248
C00031,2025-11-06,6,19.2684,29.3708,82.3572,0.0163,0.0228
C00031,2025-11-07,7,20.7564,31.342,84.0535,0.4755,0.278
C00031,2025-11-08,8,21.8231,32.6445,83.4087,0.5175,0.1901
C00031,2025-11-09,9,21.9787,33.0713,84.6647,0.6785,0.1908
C00031,2025-11-10,10,21.0871,31.5102,82.736,0.3792,0.0422
C00031,2025-11-11,11,19.7422,29.1514,81.0729,0.2527,0.3486
C00031,2025-11-12,12,18.2941,28.4259,78.652,0.0592,0.0873
C00031,2025-11-13,13,18.5413,27.7729,79.4888,0.3253,0.1387
C00031,2025-11-14,14,20.0016,30.8687,82.1555,0.2172,0.1227
C00031,2025-11-15,15,21.3662,32.9098,84.1381,0.5843,0.2771
C00031,2025-11-16,16,21.8059,33.0171,84.5891,0.6083,0.1189
C00031,2025-11-17,17,20.9914,31.526,81.6569,0.3373,0.232
C00031,2025-11-18,18,19.1485,29.0509,82.5723,0.1839,0.0933
C00031,2025-11-19,19,18.3952,27.0292,81.4101,0.0841,0.0755
C00031,2025-11-20,20,19.5942,29.5196,79.614,0.0209,0.1707
C00031,2025-11-21,21,20.8627,29.7492,81.8755,0.2628,0.1391
C00031,2025-11-22,22,22.0966,31.5277,85.4441,0.4383,0.0729
C00031,2025-11-23,23,22.9301,33.1494,85.4859,0.6388,0.3443
C00031,2025-11-24,24,22.0564,31.9199,85.1928,0.3054,0.0571
C00031,2025-11-25,25,21.0303,30.7728,84.0783,0.371,0.0347
C00031,2025-11-26,26,19.8972,29.3119,83.0501,0.2835,0.075
C00031,2025-11-27,27,20.5351,29.4394,82.5769,0.2617,0.0548
C00031,2025-11-28,28,22.2346,31.0756,83.1747,0.4755,0.1737
C00031,2025-11-29,29,23.3704,33.8748,85.0603,0.6333,0.1395
C00031,2025-11-30,30,23.8144,32.8298,85.8352,0.6562,0.1462
C00031,2025-12-01,31,23.108,31.7162,85.8782,0.4173,0.0999
C00031,2025-12-02,32,21.8196,30.251,83.2226,0.2397,0.3183
C00031,2025-12-03,33,20.8884,28.8199,81.0449,0.0079,0.0235
C00031,2025-12-04,34,21.1169,30.4462,81.4399,0.1113,0.3637
C00031,2025-12-05,35,21.6729,30.1852,84.6557,0.4077,0.2445
C00031,2025-12-06,36,23.4513,31.8417,85.6019,0.5988,0.2511
C00031,2025-12-07,37,23.2668,32.6661,85.129,0.6296,0.2138
C00031,2025-12-08,38,22.054,32.2587,85.3192,0.2683,0.1179
C00031,2025-12-09,39,20.7177,30.5107,82.8885,0.2352,0.0918
C00031,2025-12-10,40,19.7301,28.842,81.5433,0.2066,0.3307
C00031,2025-12-11,41,20.1353,28.3233,80.4789,,0.0329
C00031,2025-12-12,42,20.8929,30.7289,83.3582,,0.3672
C00031,2025-12-13,43,22.0393,31.0629,84.2296,,0.285
C00031,2025-12-14,44,22.2136,31.319,85.2389,,0.1045
C00031,2025-12-15,45,21.916,31.5963,84.7479,,0.041
C00032,2025-11-01,1,24.4519,36.9623,86.382,0.6392,0.2978
C00032,2025-11-02,2,24.5144,36.6373,87.7765,0.8276,0.414
C00032,2025-11-03,3,24.2022,36.84,86.182,0.8674,0.2897
C00032,2025-11-04,4,22.478,33.8807,83.8046,0.457,0.3447
C00032,2025-11-05,5,21.6585,32.687,83.6378,0.4226,0.1567
C00032,2025-11-06,6,21.4822,32.7993,84.1264,0.4081,0.1043
C00032,2025-11-07,7,22.9296,34.9957,83.3404,0.4724,0.381
C00032,2025-11-08,8,23.8155,35.8066,85.4285,0.8115,0.2759
C00032,2025-11-09,9,24.0138,35.9945,85.3028,0.8441,0.2182
C00032,2025-11-10,10,22.9403,35.7962,84.7251,0.8958,0.3583
C00032,2025-11-11,11,21.1685,31.9133,83.5388,0.4011,0.3166
C00032,2025-11-12,12,20.8589,30.5511,80.9891,0.4059,0.3313
C00032,2025-11-13,13,21.1815,31.4748,83.3387,0.4946,0.213
C00032,2025-11-14,14,21.6684,33.6732,82.2288,0.5052,0.2
C00032,2025-11-15,15,23.7178,34.8654,84.9661,0.9068,0.1197
C00032,2025-11-16,16,23.7202,34.7647,86.5283,0.9845,0.1455
C00032,2025-11-17,17,23.1542,34.5338,83.438,0.671,0.3746
C00032,2025-11-18,18,21.5335,32.7965,83.1738,0.6786,0.3435
C00032,2025-11-19,19,20.8806,31.9733,82.4396,0.5098,0.2467
C00032,2025-11-20,20,21.3639,31.9416,82.5819,0.5899,0.1838
C00032,2025-11-21,21,23.1267,34.3456,84.195,0.5338,0.2084
C00032,2025-11-22,22,24.3637,36.9328,87.2786,0.8869,0.2961
C00032,2025-11-23,23,25.1883,36.9714,87.0129,0.9511,0.3176
C00032,2025-11-24,24,24.2673,34.5866,86.2025,0.6147,0.2865
C00032,2025-11-25,25,23.1,32.5684,84.8223,0.4227,0.2365
C00032,2025-11-26,26,22.7095,31.5907,85.033,0.3002,0.0766
C00032,2025-11-27,27,23.0803,32.4077,84.9362,0.5976,0.2255
C00032,2025-11-28,28,24.4784,35.0746,85.7139,0.4662,0.3717
C00032,2025-11-29,29,25.1172,36.5444,87.3353,0.9315,0.1811
C00032,2025-11-30,30,25.6913,36.2946,86.8705,0.725,0.1204
C00032,2025-12-01,31,24.8395,34.9798,86.4274,0.6921,0.1292
C00032,2025-12-02,32,23.751,33.4572,83.9526,0.3756,0.2065
C00032,2025-12-03,33,22.5613,32.3322,83.6694,0.3707,0.3597
C00032,2025-12-04,34,22.6002,32.2158,85.1085,0.489,0.2425
C00032,2025-12-05,35,24.3022,34.2971,84.6522,0.4718,0.2327
C00032,2025-12-06,36,25.1054,36.1797,86.7744,0.7061,0.3802
C00032,2025-12-07,37,25.1412,37.5351,87.6936,0.7532,0.2641
C00032,2025-12-08,38,24.5868,34.6949,85.7123,0.5757,0.2925
C00032,2025-12-09,39,22.5258,34.0152,83.773,0.7093,0.3437
C00032,2025-12-10,40,21.8239,31.4399,84.0698,0.3981,0.0704
C00032,2025-12-11,41,21.95,32.658,82.5364,,0.0702
C00032,2025-12-12,42,23.532,33.5945,84.7601,,0.2031
C00032,2025-12-13,43,24.2,35.6496,86.123,,0.0859
C00032,2025-12-14,44,24.8348,35.8964,85.6502,,0.113
C00032,2025-12-15,45,23.4449,34.6222,84.5669,,0.2837
C00033,2025-11-01,1,27.0779,39.6832,89.0993,1.0254,0.0115
C00033,2025-11-02,2,27.1795,40.3778,88.2019,1.2984,0.0396
C00033,2025-11-03,3,25.9911,39.3832,86.4427,1.0745,0.1463
C00033,2025-11-04,4,24.0998,37.0188,87.1477,0.8767,0.0646
C00033,2025-11-05,5,23.9209,36.1549,85.5725,0.7092,0.1956
C00033,2025-11-06,6,23.8714,35.0887,83.7091,0.8575,0.1551
C00033,2025-11-07,7,24.9941,37.3498,87.1868,1.0279,0.0453
C00033,2025-11-08,8,25.6463,39.9146,88.1462,0.905,0.0819
C00033,2025-11-09,9,26.4894,39.5041,86.9847,0.9516,0.0184
C00033,2025-11-10,10,25.4735,37.9351,85.4063,1.0463,0.0261
C00033,2025-11-11,11,23.7846,35.549,84.7302,0.7652,0.0183
C00033,2025-11-12,12,22.9961,35.2467,82.7792,0.5861,0.2074
C00033,2025-11-13,13,22.7884,35.9761,84.0671,0.7358,0.1131
C00033,2025-11-14,14,24.2535,37.0599,85.8267,0.9335,0.0
C00033,2025-11-15,15,25.0414,37.7413,86.1324,1.1072,0.0
C00033,2025-11-16,16,25.7603,39.7786,86.3616,1.1886,0.2672
C00033,2025-11-17,17,25.1407,38.0309,85.6037,1.0271,0.0789
C00033,2025-11-18,18,24.1018,36.3459,86.0303,0.6532,0.2486
C00033,2025-11-19,19,22.9422,35.9785,83.3109,0.7604,0.0833
C00033,2025-11-20,20,23.3744,36.0216,85.5992,0.6388,0.0173
C00033,2025-11-21,21,24.8849,37.2712,84.8625,0.8001,0.0
C00033,2025-11-22,22,26.4915,38.2809,88.6513,1.2541,0.0683
C00033,2025-11-23,23,26.576,39.3655,87.6719,1.0564,0.1391
C00033,2025-11-24,24,25.9494,38.7702,88.6989,1.0388,0.1392
C00033,2025-11-25,25,24.9817,36.403,85.3276,0.7204,0.0393
C00033,2025-11-26,26,24.0513,35.46,86.4352,0.8552,0.1915
C00033,2025-11-27,27,25.0298,36.9491,86.5114,0.7664,0.0
C00033,2025-11-28,28,25.9068,37.2128,87.2661,1.0352,0.0
C00033,2025-11-29,29,27.311,41.005,89.2108,1.0105,0.1392
C00033,2025-11-30,30,27.6191,40.933,89.9583,1.0507,0.0535
C00033,2025-12-01,31,26.7958,39.837,88.0211,1.0413,0.1509
C00033,2025-12-02,32,25.3075,36.9862,87.903,0.9513,0.1367
C00033,2025-12-03,33,24.6789,36.8867,86.7538,0.679,0.0349
C00033,2025-12-04,34,24.7645,35.3961,86.4691,0.5823,0.1963
C00033,2025-12-05,35,25.8993,38.1111,87.9146,0.8223,0.0674
C00033,2025-12-06,36,27.4912,39.4927,88.1142,1.1889,0.0
C00033,2025-12-07,37,27.2795,39.7744,90.2906,1.2161,0.0289
C00033,2025-12-08,38,26.7768,39.1309,86.7861,0.9366,0.04
C00033,2025-12-09,39,24.7746,35.3035,86.1697,0.8787,0.0
C00033,2025-12-10,40,23.8965,35.7451,85.722,0.6675,0.0
C00033,2025-12-11,41,23.8122,36.2321,85.7252,,0.1538
C00033,2025-12-12,42,25.4172,38.0939,86.5654,,0.1224
C00033,2025-12-13,43,26.8505,39.0142,87.4569,,0.079
C00033,2025-12-14,44,26.9798,38.1505,87.2227,,0.0
C00033,2025-12-15,45,25.6265,38.1706,86.2536,,0.2534
C00034,2025-11-01,1,28.6146,44.0111,69.7643,1.2483,0.3165
C00034,2025-11-02,2,28.9286,42.944,69.5973,1.266,0.0717
C00034,2025-11-03,3,27.8523,42.7528,70.5418,1.1213,0.0
C00034,2025-11-04,4,26.376,39.7536,69.1027,1.1733,0.0889
C00034,2025-11-05,5,25.7142,38.4005,65.4978,1.099,0.2887
C00034,2025-11-06,6,25.4061,39.8085,66.6834,1.1215,0.0088
C00034,2025-11-07,7,27.3316,40.6443,67.5834,1.3014,0.2013
C00034,2025-11-08,8,28.4339,43.7747,70.988,1.4994,0.2774
C00034,2025-11-09,9,27.8056,42.2438,70.9521,1.5106,0.0371
C00034,2025-11-10,10,27.0846,41.3713,68.8331,1.4572,0.0556
C00034,2025-11-11,11,25.2801,39.7889,65.8771,1.1073,0.2464
C00034,2025-11-12,12,24.5769,37.2085,66.4214,1.1097,0.268
C00034,2025-11-13,13,25.4034,39.4111,65.0595,0.8673,0.1347
C00034,2025-11-14,14,26.3568,39.358,67.3402,1.2805,0.1958
C00034,2025-11-15,15,27.4842,42.0951,68.7054,1.2979,0.1009
C00034,2025-11-16,16,28.0146,43.0321,69.2098,1.3211,0.1103
C00034,2025-11-17,17,27.4461,41.5432,66.998,1.1845,0.0411
C00034,2025-11-18,18,26.1345,39.2067,66.2465,1.2345,0.17
C00034,2025-11-19,19,25.4948,38.0123,66.0851,0.8439,0.0
C00034,2025-11-20,20,25.5491,38.5253,66.7596,1.0055,0.1874
C00034,2025-11-21,21,26.9904,40.7123,67.9931,1.2996,0.081
C00034,2025-11-22,22,28.421,42.0201,69.2411,1.4143,0.0957
C00034,2025-11-23,23,28.6831,44.0692,70.6472,1.4562,0.2451
C00034,2025-11-24,24,28.7963,41.3307,68.6361,1.1192,0.0401
C00034,2025-11-25,25,26.9578,39.9764,67.8732,1.2081,0.2092
C00034,2025-11-26,26,26.3494,39.6785,69.0061,1.1549,0.2333
C00034,2025-11-27,27,27.238,40.6753,66.7843,0.9458,0.2578
C00034,2025-11-28,28,28.657,41.4279,69.525,1.2188,0.1994
C00034,2025-11-29,29,29.7211,43.5107,72.1047,1.2357,0.1091
C00034,2025-11-30,30,29.8641,44.4904,71.7208,1.4102,0.2451
C00034,2025-12-01,31,29.4914,43.1722,70.6603,1.3905,0.0796
C00034,2025-12-02,32,27.567,41.2358,69.6308,0.99,0.1275
C00034,2025-12-03,33,26.9758,39.0483,68.1786,0.8417,0.3002
C00034,2025-12-04,34,26.7,40.3531,69.1386,0.9603,0.1167
C00034,2025-12-05,35,28.4422,41.1374,70.3102,1.2035,0.0841
C00034,2025-12-06,36,28.96,43.6423,72.0154,1.2373,0.3034
C00034,2025-12-07,37,29.3962,43.6012,71.2918,1.4433,0.2734
C00034,2025-12-08,38,28.9623,41.274,69.4672,1.2979,0.0359
C00034,2025-12-09,39,26.6404,39.9387,67.792,1.2367,0.0026
C00034,2025-12-10,40,25.634,38.5241,65.4074,1.0436,0.141
C00034,2025-12-11,41,25.8999,37.7863,68.2229,,0.0516
C00034,2025-12-12,42,27.4855,39.4876,67.047,,0.0301
C00034,2025-12-13,43,28.8575,41.9626,68.7243,,0.1578
C00034,2025-12-14,44,28.8,41.6089,71.2827,,0.0155
C00034,2025-12-15,45,27.7043,41.1488,69.5715,,0.1813
C00035,2025-11-01,1,31.2615,47.0754,72.3964,1.7085,0.1164
C00035,2025-11-02,2,30.7088,46.4957,71.4924,1.6482,0.3026
C00035,2025-11-03,3,30.2506,46.8669,72.6602,1.5511,0.2216
C00035,2025-11-04,4,28.9616,43.4039,70.8904,1.3588,0.2651
C00035,2025-11-05,5,27.9556,42.0621,68.9541,1.3671,0.0813
C00035,2025-11-06,6,27.7114,43.698,69.4755,1.2828,0.3388
C00035,2025-11-07,7,28.7542,44.6241,69.8129,1.6304,0.1039
C00035,2025-11-08,8,30.4703,45.6274,71.7531,1.5671,0.3407
C00035,2025-11-09,9,30.475,46.9153,70.7728,1.6821,0.3673
C00035,2025-11-10,10,29.3418,46.1376,69.1687,1.4233,0.2883
C00035,2025-11-11,11,27.632,42.8257,67.8553,1.3767,0.1818
C00035,2025-11-12,12,26.4479,42.0192,68.093,1.2127,0.2811
C00035,2025-11-13,13,27.4021,41.735,66.3037,1.1593,0.341
C00035,2025-11-14,14,28.1541,44.2624,69.0734,1.3146,0.2119
C00035,2025-11-15,15,29.344,46.4883,69.5982,1.7574,0.3145
C00035,2025-11-16,16,29.6431,44.8974,69.9058,1.6104,0.2071
C00035,2025-11-17,17,29.0688,43.8291,70.8335,1.6293,0.0737
C00035,2025-11-18,18,27.7799,42.2124,67.2861,1.4376,0.0957
C00035,2025-11-19,19,27.38,42.4296,68.6158,1.3063,0.2707
C00035,2025-11-20,20,28.0564,42.0111,67.7878,1.1369,0.0216
C00035,2025-11-21,21,29.4021,44.7713,71.2488,1.4249,0.1035
C00035,2025-11-22,22,30.2591,45.9527,73.1565,1.5834,0.0873
C00035,2025-11-23,23,31.311,46.1008,73.4817,1.7914,0.3107
C00035,2025-11-24,24,30.2134,44.8817,71.4002,1.4242,0.1345
C00035,2025-11-25,25,29.3866,43.0691,69.4056,1.3896,0.3486
C00035,2025-11-26,26,28.3111,41.9964,69.0101,1.138,0.1607
C00035,2025-11-27,27,28.9568,42.9243,69.845,1.1418,0.3053
C00035,2025-11-28,28,30.6371,44.7512,70.3774,1.3687,0.1255
